selected,3
revolves,21
liberty,3
oscar-nominated,1
kuo,1
liberto,1
supplies,5
stooges,1
philippe,2
courteney,4
york's,2
beck,1
chewbacca,4
bunton,2
hideously,1
stevie,1
leaves,42
settles,2
culminate,1
depreciated,1
settled,6
midway,1
hitchcockian,2
morpheus,3
patience,6
quincey,1
cassini,1
padawan,1
grumbles,1
would,484
hasidic,4
spike,5
hasidim,2
coffins,2
'dante's,1
straight-ahead,1
befriended,4
excellent,87
bernsen,1
abundance,1
affiliated,1
weitzman,2
deficiencies,1
salvage,3
estate,8
gadgets,5
overheard,1
jumble,1
attract,6
overpowered,1
ceremony,3
laugh-out-loud,5
drummer,4
toxic,1
dialect,1
description,6
insecure,4
imaginable,2
astoundingly,1
montague,1
sugiyama's,3
salsa,1
parallel,7
splendid,3
amid,3
upside,3
suggest,18
teleprompters,1
staining,2
hip-hop,2
forehead,2
fealty,1
unzipped,8
showings,1
suvari,2
tramp,1
iowa,1
impersonators,2
coming-of-age,3
rental,4
gluttony,1
alex,12
pbs,1
swaying,3
detroit,3
alek,5
alec,12
ur-reality,1
satellite,9
juggling,2
saturday,6
lair,5
psychic,5
desertion,1
laid,8
chippendale's,1
day',1
clamps,1
independence,15
associate,5
mastering,1
smart-aleck,1
turntables,1
adult-oriented,1
days,84
praises,1
outfits,4
filter,1
heck,8
soda,1
affleck's,1
wowed,1
attractive-seeming,1
angelou,2
artistry,3
eye-level,1
researcher,2
attractions,2
'you're,2
primary,12
marisol,1
lovable,9
fantasy,37
much-discussed,1
adopted,6
schrader's,1
researched,1
consulate's,1
cements,2
heights,3
role-model,1
mistic,1
carrey,28
illiterate,3
pleased--in,1
embellish,2
roxbury,1
frankly,6
immigrants,1
tourists,2
company's,5
seminal,1
bridge,13
screws,3
ehren,1
seminar,2
maxx,2
traditionally,2
thoroughly,16
thorough,2
brandon,2
maxi,1
derek,16
1997's,3
hatch,1
enlightens,1
yucky,1
girl's,2
potency,2
priivate,1
sores,1
phenomenally,1
bait,1
colors,14
reissue,4
musicals,8
`criminal,1
bail,7
problem--clone,1
spite,5
chien-po,1
situations,42
pacification,1
minnesota,3
spits,2
stephane,15
borrowed,4
wedding,50
knocks,2
anxiously,3
unwitting,1
killer's,8
blackwell,1
robbi,1
below-ground,1
1960s,10
robby,3
humpalot,1
continually,11
sordid,2
mug,1
finger,2
hopefully,17
discovery,12
mastubatory,1
gugino,2
semi-articulate,1
however,274
eli,2
news,25
popular-but-slow,1
newt,6
pysche,1
fault,12
blimp,1
sultry,3
mildly,5
expense,7
smuggled,1
rounders,2
robocop,3
civilians,3
four-pronged,1
conference,3
'psycho',1
loft,1
winningly,1
transatlantic,1
vulcan,1
extracurricular,1
apprehension,1
multi-million,2
censors,2
n,10
dashboard,1
natives,2
ben's,2
veronica,1
weirded,1
50's,3
hunt's,2
dazzled,1
peak',2
horror-mystery,1
dazzles,1
chazz,3
beside,5
drawback,4
zidler,3
peaks,3
screw,6
greeted,4
groundbreaking,6
ordinary--yet,1
darned,2
shortly,14
possessed,6
vacuumed,1
ocean,15
impediment,2
jean,9
possesses,7
assembling,1
departed,1
unemployment,1
proposes,1
grades,3
grader,1
depart,1
hubbard's,1
cherry,5
gave,37
ennio,3
metaphorical,4
breaks,18
descending,1
burns,5
ridgemont,1
re-introduced,1
melting,1
brutality,6
mansions,2
contradict,1
orlando,1
renamed,2
hackman,14
gruff-talking,1
hunchback,5
snubs,1
hunt,23
stringing,2
envision,2
groupies,1
excerpt,3
50,6
sponge,1
election,8
peacemaker,2
allocate,1
officer,33
deleted,5
brawl,1
brawn,1
revenge--as,1
newcomer,8
necklace,3
attacks,22
plying,1
posess,1
dinner,12
ensure,3
awk,1
duke,6
rock-solid,2
obscene,2
ussr,1
achilles,1
osment,9
infidelity,3
perfectly-groomed,1
sunlight,2
franciosa,2
striding,1
nonfans,1
amateur,1
gorgeous,10
mega-hot,1
flavour,1
unfulfilling,1
nerdy,1
wonderully,1
cat-and-mouse,2
nerds,1
novel's,2
mobutu,1
suspicions,2
levitt,1
sometime,5
perez,4
levity,2
regime,3
`return,1
eerie,9
when,743
enterprise--commander,1
setting,45
rapidly-changing,1
papers,3
implant,2
god-forsaken,1
picture,162
tasteful,2
post-feminist,1
vincent's,6
football,15
pg-13,6
pedophilia,1
faster,2
tested,2
sacks,1
verve,2
time-travel,1
uncovered,1
vietnam,14
remarked,3
5-5-1,1
dzundza,1
ron,9
lorna,1
rob,34
rod,4
deliveries,1
roy,2
marion,1
mapplethorpe,1
row,6
mind--charlie,1
coach's,1
passage,6
exalted,1
frequencies,1
sponsors,3
unfamiliar,4
screenwriting,2
congregation,2
feel-good,10
emphasized,3
heston,5
ritzy,1
clouds,4
impressive,75
level,59
posts,1
cloudy,1
standards,11
posta,1
reclaiming,1
pork,1
illustrating,2
tougher,1
irritates,2
vaulerbility,1
beautiful_,2
colin,4
trent,1
port,2
irritated,1
stately,1
tings',1
wire-work,1
goes,148
jilted,1
moviegoers,3
scripted,6
fang's,2
anderson's,4
euro-vamps,1
entertain,12
witch,22
boast,5
rethink,1
exams,1
hand-delivered,1
king,43
winner,27
tuxedo,1
thandie,3
bogs,1
antagonists,1
crisis,15
chimps,1
andy,8
today,39
ethan,9
plug,7
teased,1
casey,6
fuel,2
teaser,2
bostwick,1
pre-,3
'97,2
'96,1
posthumous,2
detritus,1
lighthearted,5
boris,2
tullymore,1
figure,32
65-year-old,1
jackie-o's,1
choke,1
townsgirl,1
inexperience,2
critic,13
bigot,1
reece,1
sidney,23
sailboat,2
'dantes,1
meager,2
imaganitive,1
sundance,6
naivety,1
fourth,11
sitcom-ish,1
lindberg,1
grooving,1
eighty,1
convalesces,1
informs,3
representations,1
eighth,2
disheartening,2
succeeded,6
bow-wow,1
122,1
inform,2
reaper,1
mehta's,2
lamented,1
hassled,1
ordell's,8
carter--whose,1
ghost's,1
platform,2
farmer,6
hanks,31
holloway,2
loophole,1
stewing,1
qualifies,2
weathers,5
'special,2
widescale,1
chuckie,2
tommorrow,1
larry's,4
heart-wrenching,2
escorting,2
blueprints,1
inheriting,1
stabilize,1
invents,2
debating,1
eighties,3
torch,1
whiplash,1
catching,4
film-hannibal,1
america's,8
cu-sack,2
tensions,3
cornwallis',1
uncannily,1
disgraced,1
eagle,1
virtues,8
brett,3
dispatched,1
treatments,2
sloshed,1
mizrahi,4
dispatches,2
live-in,1
tiptoeing,1
yup,3
dirk,2
collector's,2
turn,92
yuk,1
inkpot's,2
envied,1
soderbergh,4
handled,13
depleted,1
bobcat,1
unattainable,1
well-oiled,1
cheerfully,1
squashed,2
afterthought,3
action-packed,4
stuck,14
[see,1
fought,5
masala,1
hyper-silly,1
men's,2
professor-student,1
stylized,4
enigma,3
grunt,1
milton,1
debussy,1
molina--no,1
dreamquest,1
ooze,1
sublte,1
cards,7
woodsboro,3
starling,1
ferrini,1
stiffest,1
suspense,46
seann,1
rea's,3
superman,5
astonishingly,3
chicanery--runneth,1
farmer's,1
notable--and,1
wandered,1
sciences,1
animation,65
resembling,5
improvisations,1
surf,2
commonplace,5
striptease-an,1
indelible,3
puppy-dog,1
donation,1
icon,2
latex,2
proud,8
pores,2
kieslowski's,1
dreamy-eyed,1
danvers,2
drastically,1
cheat,4
spacek,1
cheap,15
evne,1
spaces,2
kellerman,1
spacey,18
`affliction',1
trot,1
gulf,2
get-up,1
madeline,4
janssens,2
unsure,7
fatherly,1
jazz,8
mortally,1
braugher,3
portions,8
brit,3
cautionary,2
homestead,1
oh-so-nice,1
contrivances,3
straight-to-the-cutout-bin,1
joker,8
jokes,37
scots,1
predicted,3
lang's,4
signs,11
slashing,1
back-end,1
voluntary,1
crooked,2
commitments,1
i=92ve,1
remote-controlled,1
anti-apartheid,1
rumours,3
guitar,3
skinheads',1
_their_,1
harshly,1
quiet,28
contract,7
railway,2
take-it-or-leave-it,1
period,38
'sunk',1
reagan's,1
babbling,2
nicole,12
turkey,3
escalated,2
lapdance,1
escalates,2
direction,92
andrew,13
adeptly,1
silk,1
andrea,2
spirit,27
pilot,16
case,106
kaufman,7
predominately,1
cash,11
cast,185
kick-the-aliens'-asses,1
abducted,2
enlivening,1
refinery,2
scarier,3
ironic,18
impaled,1
annoying,27
botching,1
author,10
granted,12
slam-dunked,1
subtitled,6
week,23
kelvin,1
directon,1
director,234
delicate,7
imponderable,1
relies,7
bodied,1
without,173
relief,20
relied,2
inability,2
bodies,16
justify,1
snow-shovel,2
spliced,1
cease,1
ekberg,1
feminist,4
leto,2
all-around,2
ditties,1
lets,25
flashing,2
whew,2
rushmore,11
philisophical,1
inordinate,1
pre-conceptions,1
`that's,1
braddock,2
split-screen,1
patrice,5
patrick,11
rapier-9mm,1
tower,1
snatches,2
competition,10
snatched,1
redeeming,4
mood,37
frees,1
mercenaries,3
moor,1
hipster,2
mary',1
elastica,1
porter,2
freed,5
stereotyped,2
slaughter,8
resurrection,6
lifeboats,2
stereotypes,6
beaches,1
firebird,1
ziyi,1
discussed,6
disintegrate,1
tribe,2
curses,1
gbatokai,1
rising,12
burton,25
pullman,8
upstairs,4
whaley,1
whales,1
there,596
alleged,1
cultures,2
instructor's,1
relic,1
stabbin-a-plenty,1
f-word,1
extermination,1
julia-louis,1
exalts,1
grasp,8
grass,2
creeping,2
mallory,3
metzler,1
taste,11
felix,17
science-heavy,1
accentuates,1
tasty,1
neidermeyer,1
rocketry,1
piracy,1
deserve,15
sheedy,6
roses,3
abiility,1
o'donnell's,1
deviation,1
mummies,3
spoilers,14
voyeurs,2
finale,16
carnegie,1
bullets,12
assassins,2
wife,153
streisand,1
comicbook,1
nsync,1
directors,24
missouri,1
platter,1
graham's,3
crumpled,1
scrappy,2
bronx',1
sensei,1
decisions,8
kick-boxer,1
glimpse,7
apartment,31
miller's,3
aroway,1
spine-tingling,1
extraneous,1
revengeful,1
dairy,1
ex-spy,1
vacationing,1
treating,4
adjective,2
beckel,1
list,34
singularly,2
hendel,1
hank's,2
lisa,6
becker,2
flick,36
employing,3
forboding,1
translating,2
negotiator,11
invention,2
sue,7
sub,4
suo,4
sun,4
sum,10
eminent,1
version,78
intersect,1
bobby's,6
womb,2
toes,2
ruffle,1
theresa,3
compressed,1
nyman,1
tragedy,14
arab-american,1
horrifies,1
naval,10
high-school,3
navaz,4
milkshake,1
horrified,1
john's,5
exited,1
outfitted,1
solitude,3
enlivened,1
herring,2
clifford,1
half-cynical,1
derek's,1
donuts,1
rustic,1
slater,4
garnish,1
flat,21
israel,4
rebelous,1
we+ve,1
uncle's,3
hoffman,10
pidgeon's,1
mira,6
flag,1
solo-flight,1
kickass,2
caveat,1
searchlight,1
transvestite,3
metamorphosis,1
cover-ups,1
terrestrial,1
rather,166
occasionally,32
fancy_,1
detonation,1
ubiquitous,5
emphasizes,1
lighting,9
adventure,34
concentrating,4
proclaimed,3
short,80
pseudo-intellectuals,1
susan,15
marlon,6
meticulous,4
supervision,1
shore,2
extrapolation,2
climaxes,3
encased,1
began,21
non-committal,1
closeness,1
flaunt,2
pilots',1
pretext,1
clashes,2
jacobi,3
bout,1
soccer,1
somebody,6
generously,1
hunter,20
hunted,3
adventurous,2
instructions,2
schoolteacher,1
mastered,2
intolerable,1
`impulse',1
weighs,1
tilted,1
weight,8
oppressed,2
woman-of-the-wild,1
loopy,3
nature's,1
loops,3
impersonation,2
alcohol,2
murawski,1
lombardo's,2
hilt,1
reclaims--her,1
candour,1
hill,19
roofs,1
friday,6
jew,5
here--it,1
introduction,11
prejudice,2
fallen,19
practice--margaret,1
seeming,3
traveled,3
mcflurry,1
story,576
"""",3920
scathing,2
kurring,1
leading,29
interviews,10
porn,16
stork,1
trend,7
storm,16
often-criticized,1
f-18,1
store,31
mainstay,1
winslet-dicaprio,1
work-loving,1
entertainment's,1
retinal,1
paycheck,1
off-putting,1
luckily,15
shrunken,1
world-renowned,1
kind,144
awakenings,6
kint,4
unrelenting,1
motivation,8
skyscrapers,1
storytelling,20
exert,1
fellinian,1
shrewd,2
late-father,1
roddenberry's,1
hopelessly,6
drop-dead,1
schweethaat,1
entirety,3
dierdre,1
genetically,4
room's,1
banjo,1
banji,1
montage-backed,1
-films,1
electric,6
populate,2
exec,2
inconvenience,1
gila,1
larter,1
impacting,2
waddington,1
ditzy,5
patterned,1
30's,1
dealers,2
bridge--upping,1
traditional,19
lying,9
perceptively,1
stumped,1
howls,1
stifle,1
cousins',1
airtime,1
mom's,2
triangle,6
gains,4
polarized,1
grievances,1
adulthood,2
sources,4
brendan,3
choreographing,1
catharsis,2
cringe,2
relentless,2
wrote,30
basically-big-roach-type-bug,1
go's,1
city',6
defense,8
chambers,1
threats,3
blurt,1
blurs,1
fall-off,1
blurb,1
obscenities,1
tactically,1
dakinah,1
misstep,2
ushered,1
sold,11
sole,9
betrayed,2
oversee,1
bandit,1
reside,3
distress,4
sweet,39
sweep,4
dudes,1
holodeck,1
village,9
banditos,1
startling,9
durning,1
affectionate,4
flight,8
precision,3
well-made,5
demand,1
awe-inspiring,3
instructor,3
hamill,7
workmen,1
frozen,4
incognita,1
incognito,2
shortened,1
concurrently,1
hiv-positive,1
antithesis,3
bluegrass,1
demon,7
manager--and,1
obstacle,3
parodic,1
polygram,1
shirt,4
bernstein's,1
wierd,2
9,3
daughters,2
higher,11
judith's,3
man-portable,1
restraint,3
cement,3
shell-game,1
schreber,3
deflects,1
//filmfreakcentral,2
schindler,2
magnified,2
machinery,1
saturday-night-friendly,1
unseen,7
pates,2
shootings,3
questions,41
poltergeist,2
summaries,1
meanest,1
adrienne,1
kilar's,1
humanoid,2
predetermine,1
treacly,1
problematic,2
tormented,2
acrobatics,1
advocate,3
sightings,1
weitz,1
skeptical,7
systematically,2
confront,4
hecuba,1
separately,5
collect,5
engravings,1
gladnick,1
once-great,1
attar,1
intersplices,1
duguay,1
titanic-buff,1
retro,3
luke's,3
contrasting,2
kelsey,2
face-whippings,1
zombie,1
elixir,1
refuses,22
co-screenwriter,1
sporty,1
pipeline,1
cautious,1
violins,1
niceness,1
plaza,1
lifeless,5
range,17
cece,1
complimentary,1
youthful,3
hero's,1
shed,3
artifice,1
impressed,10
rows,1
lone,8
long,185
impresses,1
statuesque,1
prey,3
authored,1
the-truth-at-all-costs,1
lemmon,5
audacious,2
yelchin,4
fulfilling,3
hasn't,19
gridlock'd,8
fluctuations,1
capitalizes,2
landscapes,1
nearly-brain,1
steeped,2
sepia,1
rally,4
face-off,1
disappoints,1
peach,2
peace,8
nick,27
one-on-one,1
nice,91
dale,4
users,1
smitten,7
booger,1
self-discovery,1
cityscapes,1
breasts,6
dragnet,1
janeane,3
meaning,15
allowing,14
puncture,1
hartley's,1
happier,2
reiner,3
departments,2
impatient,1
lovemaking,1
back',1
buffalo,1
ganz,1
winde,1
alien,133
infatuation,3
winds,4
loyalty,8
cases,13
theorist,2
cruiser,1
uphold,2
dragonheart,1
include,26
dandy,2
confirmation,1
mainstream,10
allegory,3
disquieting,2
hang-out,1
andersons,1
cast--goran,1
vader's,2
bonds,3
zeik,2
melodies,1
friendliness,1
disclaimer,3
concluded,2
non-fiction,1
malick,6
gripping,12
you'd,15
necronomicon,1
fold,1
enamoured,1
reunion,5
acid,1
makers,11
folk,8
koenig,1
outsmart,3
bearish,1
patrice's,1
19th,12
caruso,3
chose,3
degree,6
bulimia,1
hypersleep,3
youngest,3
explore,6
settling,3
kinkiness,1
survivor,7
distressed,1
salonga's,1
larger,12
shades,5
leaving,43
suggests,13
pretentiousness,1
submerged,1
suprising,2
sheila,1
winkler,4
kurtz,4
egypt,11
messengers,1
colony's,1
improbable,2
cheerleader,3
dumbed-down,1
ape,16
from,1233
frog,2
examination,2
six-foot,1
15-16,1
verite,1
ap2,1
rudolph's,3
connie,2
bernstein,1
disingenuous,1
mcelhone's,1
nature-loving,1
dissolve,2
autobiography,1
provoke,1
syndrome,8
cliches,11
scarring,1
sidewalks,1
struggles,5
camille,13
protagonist's,1
struggled,1
toddler,1
typewriter,2
harding,1
ashbrook,2
tact,1
jekyll/hyde,1
wrist,1
1888,1
psychedelia,1
psychedelic,1
gargoyles,1
arduous,1
budge,1
schoolchild,1
six-year,2
naivete,1
kwietniowski,1
interpreted,1
whilst,5
celebrations,1
waterworld,3
half--now,1
chopsocky,2
unchecked,1
capshaw,1
superior,14
glee,2
vital,9
holiday,23
crowds,3
kundun,3
comic-relief,1
wiccan,1
impressing,1
ambition,6
successor,5
landings,1
articles,1
subcontinent,1
irascible,1
trimmed,1
grant's,1
dogmatic,1
cocoon,1
bickford,1
$100,4
marquis',3
non-teen,1
mid-1500s,1
albertson,1
havisham's,1
double-personality,1
sentiment,5
cerebral,3
chaos,7
winkless,1
navigating,1
frankness,1
sculpting,1
insecurities,1
pours,1
mississippi,5
ciaran,1
love-it-or-hate-it,1
organic,5
g,16
fascism,3
regaining,1
hence,8
biting,6
footnotes,1
masturbator,1
recruiter,1
daniels,6
obscurity,1
eleventh,1
apprenticeship,1
anly,1
doesn't,265
unknown,12
priority,1
'77,1
stephan,3
enough-,1
macalaester,1
misunderstood,3
310,1
clean-shavenness,1
jada,2
diminish,1
directing-wise,1
bashed,1
donning,1
inventor,1
humours,1
encore,1
faints,1
co-written,4
ringer,1
teenagers,13
hy,4
biggs,4
unbearable,2
kristy,1
martha,4
unbearably,1
patchy,1
story's,8
collaboration,4
who,1374
purple_,1
digestive,1
why,157
atypical,4
yeoman's,1
ensued,1
brenda,1
agreed,1
pleaser,2
spanking,1
chapters,2
eccleston,3
demons,6
utter,8
fear,37
feat,5
agrees,23
nearer,1
post-modern,2
patlabor's,2
inhabit,2
local,58
indignant,1
cube,1
skims,1
harmed,1
burglars,1
hawtrey,5
married,48
conelly,2
juror,1
voice-overs,1
half-million,1
available,26
requirement,2
humiliation,3
beaulieu,1
pigeon-holed,1
cyberpunk,1
confrontational,1
luminous,2
monstrous,5
cruel,7
multifaceted,4
favor,11
identification,2
fifties,2
semi-introspective,1
crude,6
bought,11
anti-theft,2
jos,1
ability,32
opening,69
horrifyingly,1
joy,23
slasher-movie,1
job,151
joe,64
day-glo,1
harlin,3
jon,19
titties,1
hemant,1
lifeboat,2
clayton,4
april,4
rodney,2
grounds,2
unclear,4
1970's,3
lyricist,1
environments,2
africa's,1
investigator,10
occured,1
motorbike,1
decent,22
trademark,8
responds,4
billingsley's,1
porting,1
western-like,1
puberty,1
harshest,1
scrutiny,4
ensuring,2
confers,1
reeves,17
helfgott's,1
self-esteem,2
fearful,4
unconventionality,1
stunning,29
teen-ager,1
madeleine,2
respectively-this,1
motif,1
ringing,2
lakeside,1
thus,34
rooster,4
draining,1
beekeeping,1
`under,2
lightweight,2
thug,5
thud,1
perhaps,127
buddhist,2
maddening,1
nicely-titled,1
buddhism,1
geographical,1
hammering,1
slave,22
conceived,3
disagree,4
romeo,6
warming,1
scenes--the,1
valerie,4
dignitary,1
temping,1
enamored,3
qualified,1
excessive,9
heavily,9
should've,1
stone's,4
tenebrae,9
guts,9
arresting,2
no-thought,1
usage,3
jars,1
bela,1
hadden's,1
execute,5
frighteningly,2
facial,12
press,14
10/10,1
georges,1
roundly,1
hosts,3
dornacker,1
stendhal,6
wonders,17
scientist's,1
smoothly,3
reclamation,1
vitti,7
melee,1
meatloaf,3
employment,2
misadventures,4
jeremy,8
jim's,1
_angel,1
pasty,1
ripped,5
acronym,1
pasts,1
ripper,3
pasta,1
pike,1
rare,28
carried,14
smalltown,1
abstinence,1
scruches,1
sakes,1
carrier,1
heroics,1
outset,8
polished,4
strangeness,2
weather,1
promise,11
pollak,2
iron-clad,1
fawning,1
geoffrey,11
transfer,6
spiral,1
resists,2
benito,1
luxuriantly,1
love-triangle,1
alexa,2
english-speaking,1
/let's-strip-down-the-sport-to-its-bones,1
parent's,1
automated,2
_scream_,1
scene-stealing,1
distract,7
cake,3
bartleby,3
eva's,1
mexican-american,1
intimidating,3
maroon,3
tumultuous,2
theatre,13
lived-in,1
champion,2
incredible,32
image--that,1
incredibly,31
conclusion,31
harlin's,1
kinds,12
shredded,1
pumps,2
kinda,10
rhapsody,1
cliff,2
gromit,2
britain's,1
darrow,2
dominoes,1
inadequacy,1
short's,1
yellow,3
conjuring,1
gabrielle,2
conjure,3
electricity,2
unanswered,1
johnson's,2
oh-negg-in,1
schwimmer's,1
14-year,1
protestants,2
clam-shaped,1
delpy,1
regional,1
fellini's,5
karaszewski,1
prize,5
yachting,1
differentiates,1
debuting,2
reliable,5
garbageman's,1
charter,2
glassy,1
miller,14
sterile,1
this'll,1
ruthless,6
increasing,6
avery,1
dory,1
gun-toting,3
dora,16
dorn,1
dork,1
substance,15
i'd,30
personify,1
military,20
i'm,125
explained,13
scoffed,1
cheating,7
spoke,2
handedness,1
overshadow,3
pre-accident,1
heralded,2
snowball's,1
relax,3
successful,45
scuzzy,1
hurt,22
_practical,1
tying,5
hurl,1
chequered,1
fifths,1
famed,4
blade,36
pidgeon,3
masterminds,1
misfortunes,1
household,7
organized,6
charlton,2
well-spent,1
police-station,1
carol's,4
organizes,1
preferably,2
schlumpy,1
complaining,6
handguns,1
damage,4
machine,29
well-constructed,1
cheetah,1
winslow,5
piven,3
gaming,1
cabbie,2
guanglan,1
goyer,1
connects,1
shores,2
quips,2
destined,11
chums,2
effective,73
wins,14
attracts,3
sarcasm,3
wink,2
winn,1
wino,1
keeps,46
wing,10
wind,12
movie-goer,2
androids,1
singers---they,1
profaner,1
bread-and-butter,1
lovingly,6
directional,1
courageous,3
matured,1
hidden,23
_a,1
glorify,1
skeptic's,1
enrich,1
detachment,2
silver,14
hyped-up,1
kevlar,1
dumps,3
interfering,1
preceded,3
financial,7
displacement,1
bowls,2
precedes,2
laboratory,3
truman,63
blanchette,2
diction,1
gertrude,1
assured,7
theirselves,1
fugitive,10
sensory,3
assures,2
ian,15
tie-ins,3
shyamalan's,1
bates,11
devastation,2
heading,6
naturalism,2
murder-mystery,1
aggressively-marketed,1
nigel,6
near-perfection,1
subtlety,9
instruct,1
175,1
all--except,1
whorehouse,1
engagement,2
outstandingly,1
returns,30
theatrically,3
listed,1
blossoms,2
inadvertly,1
legs,12
water-tight,1
stupidity,1
listen,7
danish,4
geneva,2
much-prized,1
predictably,3
wisdom,7
predictable,29
patrik's,1
bore-a-thon,1
outlaw,1
endure,1
seminary,2
beekeepers,1
acclaim,3
concrete,1
guys',1
nc-17,7
nagged,1
eagerly,3
causing,5
defiantly,2
responsibly,1
mystique,1
looming,4
victoria,4
kelly,22
affirmation,3
letter,6
morality,4
episode,18
released,56
grove,1
professor,13
rollickingly,1
ungar,2
bomb,11
reactor,2
departing,1
tequila,1
advisors,1
nominated,9
gauge,5
upteenth,1
hungary,3
caper,2
capes,1
copy,12
menu,2
buxom,1
theme,36
_life,2
profoundness,2
mena,2
cousine,1
godzilla,6
culkin,2
lanai,2
reversal,2
fetish,2
d-fens,2
ever,168
cybil,2
'n',1
respond,3
blew,2
co-executive,2
disaster,22
fair,21
guerra,1
imho,2
fail,15
nocturnal,2
best,392
not-so-happily-married,1
score,64
scorn,1
horror-fans,1
pirate,1
preserve,4
claws,3
screwball,2
invigorated,1
posit,1
adventurer,1
adventures,19
estates,1
up-front,1
adapted,10
ladies',1
irresponsible,2
rednecks,3
canyon,1
retelling,1
250,1
contestants,1
nosedive,1
lumumba's,4
dignities,1
breathlessly,1
extraction,2
startled,2
rivka's,1
horror/comedies,1
life,434
hospitalized,2
ariane,2
dreamworks's,2
filmmaker,21
lift,7
child,65
chili,1
modern-day,8
chill,3
adaptations,2
presidency,3
mini-plots-within-plots,1
reinventions,1
delicatessen,1
visualised,1
letdown,5
exchanging,1
top-,1
madonna,2
amy',1
trusted,4
piotr,1
cumulative,2
babies,3
fairly,29
siskel,1
floorboards,1
anastasia's,1
tops,2
topo,1
pioneers,2
sagan's,1
intrusion,2
nachos,3
technicolor,4
opinions,2
street-wise,1
disguise,4
tilda,3
plight,5
cellophane,1
ideal,16
genevieve,1
collections,1
self-inflicted,1
casually,3
possible,54
possibly,35
birth,16
unique,30
spurted,1
articulated,1
new-found,1
seaside,1
earth-like,1
steps,10
prologue,12
pendel,1
bonkers,1
people,384
macabre,2
sure,119
warring,1
comeuppance,2
for,2457
fox,31
marseilles,3
foe,1
fog,2
uma,13
umm,1
ciro,1
mine-cart,1
studio's,2
sub-genres,1
shifting,3
race--starting,1
transcends,3
insinuations,1
dollars,17
citizens,7
despair,5
repellent,2
nixon,10
problematical,1
elena's,1
defendants,1
gauzy,1
greenstreet,1
halle,4
one-time,1
environment--,1
halls,2
happy,65
fascination,8
gripes,1
melanie,9
love-in,1
silliness,3
mirthless,1
ouch--and,1
lays,5
pontificate,1
palm,2
feet,16
juvenile,3
looms,1
proved,11
proven,4
hungry,3
soothe,1
proves,33
exist,16
dealer,6
dotted,1
katsulas,1
actor,134
unambiguously,1
republic,6
developers,1
disastrously,1
deathbed,3
invested,5
persecution,2
anti-white,1
spades,3
spader,4
goaded,1
xeroxes,1
tibbs',1
[theater,3
troi,2
crocodile,1
jarring,6
viceversa,1
venice,5
dimensionality,1
rousing,7
platitudes,1
veterans,2
allegations,1
two-way,1
sweetback,4
emmerich,10
solves,2
solver,1
tear,6
flash-bang,1
solved,4
subway,1
live-action,1
team,69
inscribed,1
prevent,5
certianly,1
no-win,1
attic,1
soft-spoken,1
magali,1
steaks,1
storagehouse,1
erotic,8
catatonic,4
catatonia,2
jessica's,1
synthesis,1
current,15
extraterrestrial,1
all-powerful,2
freaky,5
illegally,1
snodgress,1
cribbing,2
amalgam,1
persecuted,1
molestation,1
neville,1
studied,2
wherever,3
commonly,2
fei-hung,1
musicologist,1
studies,5
bearable,2
respite,2
love,297
divulges,1
louuuudd,1
ipo,1
bloody,20
marvelous,9
forefront,4
carol,21
grimmest,1
positive,11
predictions,3
tightly,4
montero,2
imaginations,2
cherished,3
wondering,15
believing,7
introducing,3
`a,5
`d,1
afford,3
apparent,24
me-had,1
reprise,3
odious,1
visual,47
flaquer,1
easiest,4
behalf,3
honey,6
charlie',1
overloaded,1
fatalistic,1
believer,3
believes,24
nether,2
interracial,3
vega,12
values,15
slowness,1
believed,11
chuckle-worthy,1
frogs,9
cute-as-a-button,1
hides,6
agendas,1
winter,5
grosses,2
elephant,4
t-shirts,1
five-year,1
snaps,3
spot,13
rehabilitate,1
applications,2
date,35
filthy,1
shockingly,3
wheelchair,2
russell's,2
victor's,1
respighi,1
haute,1
epilepsy,1
thomson,1
hiring,1
bucking,1
ogle,1
solitary,4
solace,2
lackluster,2
oakley,3
attraction,7
hubbub,1
creations,7
dwarfs,1
crowd-pleasing,1
decades,17
disturbingly,3
sate,1
embezzling,1
appaling,1
matches,5
subordinates,1
insomnia,1
records,7
arriving,7
in-laws,1
runners,1
matched,3
goofily,1
brody,6
creation-,1
bowling,4
burwell's,1
breakthrough,6
herman's,1
giddy,7
canvas,2
workaholic,1
rounding,4
lowlife,2
bragg,2
braga,2
tutee,1
steadi-cam,1
bordering,2
sheffield,2
million,49
possibility,8
skerritt,2
intensely,3
emblematic,1
liberally,2
disguised,1
barrister,2
collapsing,2
smart-assed,1
disguises,3
livingston,2
beelzu-babe,1
petulant,1
potter,1
hair-raising,1
mucho,3
chubby,3
indicate,2
2,81
drugstore,2
kusakari,2
padding,1
administered,1
representing,2
mel's,2
rival,10
o'connor,3
savant,3
future,70
myserious,1
culiminating,1
bleach-blond,1
tasted,2
nicer,1
considerably,10
tastes,1
lurking,3
serials,3
sanctimonious,1
glimmers,1
preperations,1
jefferson,2
take,234
high-society's,1
porn-star,1
maneuvering,1
independance,2
dreamscape,1
subtlty,1
near-eden-like,1
hematologist,1
butterworth,2
ex-convict,1
psychotically,1
managing,2
guiltily,2
lulling,1
madison,3
definite,9
synchronous,2
farting,1
unkind,1
conventionalism,1
hockey,2
equipped,1
